SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall,BestThreshold,Samples,TP,FP,FN,TN,GTArea,PredArea,ProbabilityMean,ProbabilityMax,RunTag,FeatureConfig,ModelName,Modelo,ShortLabel,ModelRunId,ExperimentId,ExperimentOrder,Specificity,FalsePositiveRate,FalseNegativeRate,BalancedAccuracy,MCC,AreaRatio,AbsoluteAreaError,RelativeAreaError,FPBurden,FNBurden,PredictedPositiveFraction,PlumeSizeBin,IsEmptyPrediction,IsNearEmptyPrediction,IsSevereFalseNegative,IsSevereFalsePositive,IsOversegmented,IsUndersegmented,IsSaturatedPrediction,IsAcceptablePrediction,PrimaryQualityCategory
9e62946f-cf21-4537-ae76-72caecde546c,0.3,0.0392,0.9952,1445,1616,1002,614,443,37941,0.6547,0.4866,0.62,0.6934,0.3,0.0392,1002,614,443,37941,1445,1616,0.0392,0.9952,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9841,0.0159,0.3066,0.8388,0.6421,1.1183,171,0.1183,0.4249,0.3066,0.0404,Grande,False,False,False,False,False,False,False,True,Aceptable
69f0ad02-b66b-4e76-bb60-3bcb51dbbfb1,0.3,0.0184,0.9849,391,800,232,568,159,39041,0.3896,0.2419,0.29,0.5934,0.3,0.0184,232,568,159,39041,391,800,0.0184,0.9849,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9857,0.0143,0.4066,0.7895,0.4069,2.046,409,1.046,1.4527,0.4066,0.02,Pequeña,False,False,False,True,False,False,False,False,FP severo
c8dc3392-517a-4e24-9c8c-11c4396ea187,0.3,0.0129,0.9989,396,521,366,155,30,39449,0.7983,0.6642,0.7025,0.9242,0.3,0.0129,366,155,30,39449,396,521,0.0129,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9961,0.0039,0.0758,0.9602,0.8036,1.3157,125,0.3157,0.3914,0.0758,0.013,Pequeña,False,False,False,False,False,False,False,True,Aceptable
ca37c489-9e45-4869-8ce3-1fe8cb563a69,0.3,0.051,0.9985,1833,2179,1423,756,410,37411,0.7094,0.5496,0.6531,0.7763,0.3,0.051,1423,756,410,37411,1833,2179,0.051,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9802,0.0198,0.2237,0.8783,0.697,1.1888,346,0.1888,0.4124,0.2237,0.0545,Grande,False,False,False,False,False,False,False,True,Aceptable
b9ae81f1-d4c7-405a-bd6e-14bbcb7e85bf,0.3,0.0397,0.9996,1215,1695,1138,557,77,38228,0.7821,0.6422,0.6714,0.9366,0.3,0.0397,1138,557,77,38228,1215,1695,0.0397,0.9996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9856,0.0144,0.0634,0.9611,0.7857,1.3951,480,0.3951,0.4584,0.0634,0.0424,Media,False,False,False,False,False,False,False,True,Aceptable
dd429a3c-804a-4659-ae8f-3caa22b6374a,0.3,0.0267,0.9994,1269,1093,1013,80,256,38651,0.8577,0.7509,0.9268,0.7983,0.3,0.0267,1013,80,256,38651,1269,1093,0.0267,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9979,0.0021,0.2017,0.8981,0.856,0.8613,176,-0.1387,0.063,0.2017,0.0273,Media,False,False,False,False,False,False,False,True,Aceptable
ad5fa87b-3435-4fdd-87b1-1da3a202db4c,0.3,0.0146,0.9982,1336,600,473,127,863,38537,0.4886,0.3233,0.7883,0.354,0.3,0.0146,473,127,863,38537,1336,600,0.0146,0.9982,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9967,0.0033,0.646,0.6754,0.5185,0.4491,736,-0.5509,0.0951,0.646,0.015,Media,False,False,False,False,False,False,False,False,Otros
754cc948-870d-4f00-a080-77ebf4fb4158,0.3,0.0277,0.9982,1246,1149,1042,107,204,38647,0.8701,0.7701,0.9069,0.8363,0.3,0.0277,1042,107,204,38647,1246,1149,0.0277,0.9982,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9972,0.0028,0.1637,0.9168,0.8669,0.9222,97,-0.0778,0.0859,0.1637,0.0287,Media,False,False,False,False,False,False,False,True,Aceptable
fa2d14b6-1347-4ab2-96e2-8d29c8a144da,0.3,0.0194,0.9775,1760,849,452,397,1308,37843,0.3465,0.2096,0.5324,0.2568,0.3,0.0194,452,397,1308,37843,1760,849,0.0194,0.9775,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9896,0.0104,0.7432,0.6232,0.3507,0.4824,911,-0.5176,0.2256,0.7432,0.0212,Grande,False,False,False,False,False,False,False,False,Otros
cf859ba5-9c8b-4474-ac5f-7bf079dda241,0.3,0.0348,0.9987,1704,1456,1441,15,263,38281,0.912,0.8383,0.9897,0.8457,0.3,0.0348,1441,15,263,38281,1704,1456,0.0348,0.9987,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9996,0.0004,0.1543,0.9226,0.9115,0.8545,248,-0.1455,0.0088,0.1543,0.0364,Grande,False,False,False,False,False,False,False,True,Aceptable
d75642d6-aac3-4dea-a85e-875f1ad769f5,0.3,0.0214,0.9981,960,893,725,168,235,38872,0.7825,0.6427,0.8119,0.7552,0.3,0.0214,725,168,235,38872,960,893,0.0214,0.9981,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9957,0.0043,0.2448,0.8755,0.7779,0.9302,67,-0.0698,0.175,0.2448,0.0223,Media,False,False,False,False,False,False,False,True,Aceptable
ea90fc30-428a-4c09-a7eb-aac47d75acd8,0.3,0.0098,0.9934,95,406,95,311,0,39594,0.3792,0.234,0.234,1.0,0.3,0.0098,95,311,0,39594,95,406,0.0098,0.9934,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9922,0.0078,0.0,0.9961,0.4818,4.2737,311,3.2737,3.2737,0.0,0.0102,Pequeña,False,False,False,True,True,False,False,False,FP severo
c20b29af-0b44-4581-a067-99c6cce34a0c,0.3,0.0596,0.9996,5529,2447,2354,93,3175,34378,0.5903,0.4187,0.962,0.4258,0.3,0.0596,2354,93,3175,34378,5529,2447,0.0596,0.9996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9973,0.0027,0.5742,0.7115,0.6093,0.4426,3082,-0.5574,0.0168,0.5742,0.0612,Grande,False,False,False,False,False,False,False,False,Otros
93417c6e-d7e0-4db5-b266-eb4fe766bd63,0.3,0.0224,0.9966,1422,939,298,641,1124,37937,0.2524,0.1444,0.3174,0.2096,0.3,0.0224,298,641,1124,37937,1422,939,0.0224,0.9966,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9834,0.0166,0.7904,0.5965,0.236,0.6603,483,-0.3397,0.4508,0.7904,0.0235,Grande,False,False,False,False,False,False,False,False,Otros
fe2500ad-d652-43e2-af21-e51f538176d3,0.3,0.0218,0.996,508,919,328,591,180,38901,0.4597,0.2985,0.3569,0.6457,0.3,0.0218,328,591,180,38901,508,919,0.0218,0.996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.985,0.015,0.3543,0.8154,0.4714,1.8091,411,0.8091,1.1634,0.3543,0.023,Pequeña,False,False,False,False,False,False,False,True,Aceptable
6767ad0c-e6b9-4bdb-928d-f7a1e6d4ec09,0.3,0.0054,0.953,791,258,197,61,594,39148,0.3756,0.2312,0.7636,0.2491,0.3,0.0054,197,61,594,39148,791,258,0.0054,0.953,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9984,0.0016,0.7509,0.6237,0.4304,0.3262,533,-0.6738,0.0771,0.7509,0.0064,Media,False,False,False,False,False,True,False,False,Subsegmentada
a6032970-a58f-410d-94d8-1cb5815c121b,0.3,0.0179,0.9962,563,766,462,304,101,39133,0.6953,0.5329,0.6031,0.8206,0.3,0.0179,462,304,101,39133,563,766,0.0179,0.9962,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9923,0.0077,0.1794,0.9064,0.6987,1.3606,203,0.3606,0.54,0.1794,0.0192,Pequeña,False,False,False,False,False,False,False,True,Aceptable
eb71d10f-7799-42fc-bfe5-1aad3b589610,0.3,0.0168,0.9933,813,700,603,97,210,39090,0.7971,0.6626,0.8614,0.7417,0.3,0.0168,603,97,210,39090,813,700,0.0168,0.9933,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9975,0.0025,0.2583,0.8696,0.7955,0.861,113,-0.139,0.1193,0.2583,0.0175,Media,False,False,False,False,False,False,False,True,Aceptable
6bdcd4f0-121b-48ff-9416-a632c5e80296,0.3,0.0581,0.9969,5302,2434,2393,41,2909,34657,0.6187,0.4479,0.9832,0.4513,0.3,0.0581,2393,41,2909,34657,5302,2434,0.0581,0.9969,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9988,0.0012,0.5487,0.7251,0.6385,0.4591,2868,-0.5409,0.0077,0.5487,0.0608,Grande,False,False,False,False,False,False,False,False,Otros
a748bebf-f1d0-4ac5-9dde-269d90649715,0.3,0.0266,0.9992,598,1116,585,531,13,38871,0.6826,0.5182,0.5242,0.9783,0.3,0.0266,585,531,13,38871,598,1116,0.0266,0.9992,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9865,0.0135,0.0217,0.9824,0.7109,1.8662,518,0.8662,0.888,0.0217,0.0279,Pequeña,False,False,False,False,False,False,False,True,Aceptable
fffb9698-a9ea-4a96-a61d-7f1c1d0ba295,0.3,0.0599,0.9993,3207,2500,2470,30,737,36763,0.8656,0.7631,0.988,0.7702,0.3,0.0599,2470,30,737,36763,3207,2500,0.0599,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9992,0.0008,0.2298,0.8847,0.8631,0.7795,707,-0.2205,0.0094,0.2298,0.0625,Grande,False,False,False,False,False,False,False,True,Aceptable
2a1e993d-1ef2-48dd-829f-7b214b53549d,0.3,0.0484,0.9993,2206,2085,1620,465,586,37329,0.7551,0.6065,0.777,0.7344,0.3,0.0484,1620,465,586,37329,2206,2085,0.0484,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9877,0.0123,0.2656,0.861,0.7415,0.9451,121,-0.0549,0.2108,0.2656,0.0521,Grande,False,False,False,False,False,False,False,True,Aceptable
4af18862-770f-4e5a-a7dc-a14db931a759,0.3,0.0611,0.9997,3002,2556,2370,186,632,36812,0.8528,0.7434,0.9272,0.7895,0.3,0.0611,2370,186,632,36812,3002,2556,0.0611,0.9997,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.995,0.005,0.2105,0.8922,0.8451,0.8514,446,-0.1486,0.062,0.2105,0.0639,Grande,False,False,False,False,False,False,False,True,Aceptable
fda498a1-c4a6-418b-99aa-0efaef57f89b,0.3,0.0505,0.9955,601,2183,253,1930,348,37469,0.1818,0.1,0.1159,0.421,0.3,0.0505,253,1930,348,37469,601,2183,0.0505,0.9955,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.951,0.049,0.579,0.686,0.1992,3.6323,1582,2.6323,3.2113,0.579,0.0546,Pequeña,False,False,False,True,True,False,False,False,FP severo
6c8f0f08-61f7-4d95-ba70-98a6e64e4eb8,0.3,0.0002,0.0038,586,0,0,0,586,39414,0.0,0.0,1.0,0.0,0.3,0.0002,0,0,586,39414,586,0,0.0002,0.0038,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,1.0,0.0,1.0,0.5,0.0,0.0,586,-1.0,0.0,1.0,0.0,Pequeña,True,True,True,False,False,True,False,False,Vacía
d9b81bd9-ff98-4d9d-804d-40b0dd3b73c9,0.3,0.0178,0.9989,640,673,526,147,114,39213,0.8012,0.6684,0.7816,0.8219,0.3,0.0178,526,147,114,39213,640,673,0.0178,0.9989,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9963,0.0037,0.1781,0.9091,0.7982,1.0516,33,0.0516,0.2297,0.1781,0.0168,Pequeña,False,False,False,False,False,False,False,True,Aceptable
321c1ab5-6ebf-407a-b821-1c16cb7c8edd,0.3,0.015,0.9948,1352,646,189,457,1163,38191,0.1892,0.1045,0.2926,0.1398,0.3,0.015,189,457,1163,38191,1352,646,0.015,0.9948,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9882,0.0118,0.8602,0.564,0.1835,0.4778,706,-0.5222,0.338,0.8602,0.0162,Media,False,False,True,False,False,False,False,False,FN severo
ab8ade9a-e5d5-481f-8c81-3f8ead03087d,0.3,0.02,0.9973,1214,870,700,170,514,38616,0.6718,0.5058,0.8046,0.5766,0.3,0.02,700,170,514,38616,1214,870,0.02,0.9973,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9956,0.0044,0.4234,0.7861,0.673,0.7166,344,-0.2834,0.14,0.4234,0.0217,Media,False,False,False,False,False,False,False,True,Aceptable
24871812-89c1-48c6-b53f-643e1f460719,0.3,0.0164,0.9973,976,695,564,131,412,38893,0.675,0.5095,0.8115,0.5779,0.3,0.0164,564,131,412,38893,976,695,0.0164,0.9973,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9966,0.0034,0.4221,0.7873,0.6784,0.7121,281,-0.2879,0.1342,0.4221,0.0174,Media,False,False,False,False,False,False,False,True,Aceptable
24074bf1-19ca-4cc8-a62b-2ac1cb5e0f90,0.3,0.0193,0.9959,1833,796,750,46,1083,38121,0.5706,0.3991,0.9422,0.4092,0.3,0.0193,750,46,1083,38121,1833,796,0.0193,0.9959,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9988,0.0012,0.5908,0.704,0.6108,0.4343,1037,-0.5657,0.0251,0.5908,0.0199,Grande,False,False,False,False,False,False,False,False,Otros
beb168c0-8820-41ae-8ed6-bd880474c350,0.3,0.0211,0.9994,2270,870,344,526,1926,37204,0.2191,0.123,0.3954,0.1515,0.3,0.0211,344,526,1926,37204,2270,870,0.0211,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9861,0.0139,0.8485,0.5688,0.2183,0.3833,1400,-0.6167,0.2317,0.8485,0.0217,Grande,False,False,True,False,False,False,False,False,FN severo
7ea777f8-b493-4682-b7ad-5f83a925fd8d,0.3,0.014,0.9963,1062,590,451,139,611,38799,0.546,0.3755,0.7644,0.4247,0.3,0.014,451,139,611,38799,1062,590,0.014,0.9963,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9964,0.0036,0.5753,0.7106,0.5616,0.5556,472,-0.4444,0.1309,0.5753,0.0148,Media,False,False,False,False,False,False,False,True,Aceptable
e68ffb23-9d39-4d94-b30f-aa95e6f57f50,0.3,0.0062,0.9811,1027,247,235,12,792,38961,0.3689,0.2262,0.9514,0.2288,0.3,0.0062,235,12,792,38961,1027,247,0.0062,0.9811,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9997,0.0003,0.7712,0.6143,0.4614,0.2405,780,-0.7595,0.0117,0.7712,0.0062,Media,False,False,False,False,False,True,False,False,Subsegmentada
46584d5d-5386-44f0-a87f-7ad73ad423c3,0.3,0.0642,0.9994,2765,2684,2463,221,302,37014,0.904,0.8248,0.9177,0.8908,0.3,0.0642,2463,221,302,37014,2765,2684,0.0642,0.9994,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9941,0.0059,0.1092,0.9424,0.8971,0.9707,81,-0.0293,0.0799,0.1092,0.0671,Grande,False,False,False,False,False,False,False,True,Aceptable
603c2b57-706b-4f7c-a4a5-b149ad413e00,0.3,0.0442,0.998,624,1961,370,1591,254,37785,0.2863,0.167,0.1887,0.5929,0.3,0.0442,370,1591,254,37785,624,1961,0.0442,0.998,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9596,0.0404,0.4071,0.7763,0.3171,3.1426,1337,2.1426,2.5497,0.4071,0.049,Pequeña,False,False,False,True,True,False,False,False,FP severo
eec4b886-46cd-4f9e-acc1-928bf47dddb8,0.3,0.077,0.9991,3546,3270,3173,97,373,36357,0.931,0.871,0.9703,0.8948,0.3,0.077,3173,97,373,36357,3546,3270,0.077,0.9991,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9973,0.0027,0.1052,0.9461,0.9255,0.9222,276,-0.0778,0.0274,0.1052,0.0818,Grande,False,False,False,False,False,False,False,True,Aceptable
9d9a9677-8417-40fb-883c-4a71f75e8e3f,0.3,0.0264,0.9978,521,1094,521,573,0,38906,0.6452,0.4762,0.4762,1.0,0.3,0.0264,521,573,0,38906,521,1094,0.0264,0.9978,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9855,0.0145,0.0,0.9927,0.6851,2.0998,573,1.0998,1.0998,0.0,0.0274,Pequeña,False,False,False,False,False,False,False,False,Otros
a0a513a9-58d2-412e-b585-4b0053fc1b69,0.3,0.0579,0.9992,1814,2429,1668,761,146,37425,0.7862,0.6478,0.6867,0.9195,0.3,0.0579,1668,761,146,37425,1814,2429,0.0579,0.9992,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9801,0.0199,0.0805,0.9498,0.7837,1.339,615,0.339,0.4195,0.0805,0.0607,Grande,False,False,False,False,False,False,False,True,Aceptable
092afd5a-75d7-4017-8d56-db0e3ef3ed1e,0.3,0.0198,0.9985,1045,834,815,19,230,38936,0.8675,0.766,0.9772,0.7799,0.3,0.0198,815,19,230,38936,1045,834,0.0198,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9995,0.0005,0.2201,0.8897,0.8701,0.7981,211,-0.2019,0.0182,0.2201,0.0208,Media,False,False,False,False,False,False,False,True,Aceptable
372b7e1a-051a-4b6b-801d-1a0b90ab2825,0.3,0.0194,0.9996,1921,819,721,98,1200,37981,0.5263,0.3571,0.8803,0.3753,0.3,0.0194,721,98,1200,37981,1921,819,0.0194,0.9996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9974,0.0026,0.6247,0.6864,0.5628,0.4263,1102,-0.5737,0.051,0.6247,0.0205,Grande,False,False,False,False,False,False,False,False,Otros
d01dd02b-7a28-478b-96f2-155bdda29cee,0.3,0.0065,0.9876,664,292,177,115,487,39221,0.3703,0.2272,0.6062,0.2666,0.3,0.0065,177,115,487,39221,664,292,0.0065,0.9876,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9971,0.0029,0.7334,0.6318,0.3957,0.4398,372,-0.5602,0.1732,0.7334,0.0073,Pequeña,False,False,False,False,False,False,False,False,Otros
19364d09-2333-4057-827a-8c78c58e00f8,0.3,0.0359,0.9991,655,1510,542,968,113,38377,0.5007,0.3339,0.3589,0.8275,0.3,0.0359,542,968,113,38377,655,1510,0.0359,0.9991,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9754,0.0246,0.1725,0.9014,0.5346,2.3053,855,1.3053,1.4779,0.1725,0.0378,Pequeña,False,False,False,False,False,False,False,False,Otros
7f7ddd69-f22c-4433-8b67-98a5794afcc8,0.3,0.0444,0.9993,1569,1860,1438,422,131,38009,0.8387,0.7223,0.7731,0.9165,0.3,0.0444,1438,422,131,38009,1569,1860,0.0444,0.9993,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.989,0.011,0.0835,0.9528,0.8348,1.1855,291,0.1855,0.269,0.0835,0.0465,Grande,False,False,False,False,False,False,False,True,Aceptable
77a4f7e3-2a24-4044-86bb-4230e2bc40d0,0.3,0.0097,0.9995,929,399,336,63,593,39008,0.506,0.3387,0.8421,0.3617,0.3,0.0097,336,63,593,39008,929,399,0.0097,0.9995,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9984,0.0016,0.6383,0.68,0.5457,0.4295,530,-0.5705,0.0678,0.6383,0.01,Media,False,False,False,False,False,False,False,False,Otros
41dc8164-f4e6-40d9-9c90-8d586894c334,0.3,0.0098,0.9938,415,406,0,406,415,39179,0.0,0.0,0.0,0.0,0.3,0.0098,0,406,415,39179,415,406,0.0098,0.9938,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9897,0.0103,1.0,0.4949,-0.0104,0.9783,9,-0.0217,0.9783,1.0,0.0102,Pequeña,False,False,True,False,False,False,False,False,FN severo
46157d53-b20a-4da0-ab03-1574332013d4,0.3,0.0353,0.9984,950,1481,766,715,184,38335,0.6302,0.4601,0.5172,0.8063,0.3,0.0353,766,715,184,38335,950,1481,0.0353,0.9984,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9817,0.0183,0.1937,0.894,0.6355,1.5589,531,0.5589,0.7526,0.1937,0.037,Media,False,False,False,False,False,False,False,True,Aceptable
f4c604fe-7294-4980-ab4a-86879b7c3549,0.3,0.049,0.9988,2359,2098,1747,351,612,37290,0.7839,0.6446,0.8327,0.7406,0.3,0.049,1747,351,612,37290,2359,2098,0.049,0.9988,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9907,0.0093,0.2594,0.8656,0.7727,0.8894,261,-0.1106,0.1488,0.2594,0.0524,Grande,False,False,False,False,False,False,False,True,Aceptable
8d355bc9-addd-46bd-9fec-59a53a0f87d3,0.3,0.0816,0.9986,1578,3600,1363,2237,215,36185,0.5265,0.3573,0.3786,0.8638,0.3,0.0816,1363,2237,215,36185,1578,3600,0.0816,0.9986,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9418,0.0582,0.1362,0.9028,0.5479,2.2814,2022,1.2814,1.4176,0.1362,0.09,Grande,False,False,False,False,False,False,False,False,Otros
28700c4e-b827-4212-aa0d-bf84be66c175,0.3,0.0,0.0,1183,0,0,0,1183,38817,0.0,0.0,1.0,0.0,0.3,0.0,0,0,1183,38817,1183,0,0.0,0.0,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,1.0,0.0,1.0,0.5,0.0,0.0,1183,-1.0,0.0,1.0,0.0,Media,True,True,True,False,False,True,False,False,Vacía
ce4ee57f-95b3-407b-b9fb-7ac6ca54b001,0.3,0.0165,0.9996,987,696,647,49,340,38964,0.7689,0.6245,0.9296,0.6555,0.3,0.0165,647,49,340,38964,987,696,0.0165,0.9996,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9987,0.0013,0.3445,0.8271,0.7762,0.7052,291,-0.2948,0.0496,0.3445,0.0174,Media,False,False,False,False,False,False,False,True,Aceptable
1bcffe1b-4eda-4e92-8c67-9c00cbce0277,0.3,0.0134,0.9985,497,562,449,113,48,39390,0.848,0.7361,0.7989,0.9034,0.3,0.0134,449,113,48,39390,497,562,0.0134,0.9985,101622,ConfigC,TransformerUNet,U-Net Transformer,C · U-Net Transformer,TransformerUNet_Bs4Ep30_TL2_D005_LR1e4_DatedFull,E3,3,0.9971,0.0029,0.0966,0.9503,0.8476,1.1308,65,0.1308,0.2274,0.0966,0.014,Pequeña,False,False,False,False,False,False,False,True,Aceptable
